,timestamp,position_lat,position_long,distance,enhanced_altitude,altitude,enhanced_speed,speed,unknown_87,unknown_88,heart_rate,cadence,temperature,fractional_cadence,eE,rE,pwr,tpRE,frnrRE
2097,2022-05-04T14:20:51+00:00,38.77465942874551,-77.05160614103079,6.96404,-14.399999999999977,-14.399999999999977,11.620800000000001,11.620800000000001,,300,152,92,21,0.0,-1.0,852.2698974609375,99.40592193603516,,1.630044221878051
2098,2022-05-04T14:20:52+00:00,38.77469915896654,-77.05160639248788,6.968439999999999,-14.600000000000023,-14.600000000000023,11.8584,11.8584,,300,152,93,21,0.0,-1.0,852.2698974609375,99.40592193603516,,1.643897294998169
2099,2022-05-04T14:20:53+00:00,38.77473964355886,-77.05160873942077,6.97293,-14.600000000000023,-14.600000000000023,11.959200000000001,11.959200000000001,,300,152,93,21,0.0,-1.0,852.2698974609375,99.40592193603516,,1.819369435310363
2100,2022-05-04T14:20:54+00:00,38.77477082423866,-77.05161192454398,6.9764,-14.600000000000023,-14.600000000000023,13.233600000000001,13.233600000000001,,300,152,93,21,0.0,-1.0,851.0797119140625,99.40592193603516,,1.842457771301269
2101,2022-05-04T14:20:55+00:00,38.77480988390744,-77.05161368474364,6.9807500000000005,-14.600000000000023,-14.600000000000023,13.4028,13.4028,,300,152,94,21,0.0,-1.0,851.0797119140625,99.40592193603516,,1.879399180412292
2102,2022-05-04T14:20:56+00:00,38.7748412322253,-77.05161452293396,6.9842200000000005,-14.800000000000011,-14.800000000000011,13.6728,13.6728,,300,152,94,21,0.0,-1.0,851.0797119140625,99.40592193603516,,1.879399180412292
2103,2022-05-04T14:20:57+00:00,38.77487367019057,-77.05161360092461,6.98782,-14.800000000000011,-14.800000000000011,13.6728,13.6728,,300,152,94,21,0.0,-1.0,851.0797119140625,99.40592193603516,,1.893252491950988
2104,2022-05-04T14:20:58+00:00,38.77490485087037,-77.05161301419139,6.99128,-14.600000000000023,-14.600000000000023,13.6728,13.6728,,300,152,93,21,0.0,-1.0,851.0797119140625,99.40592193603516,,1.8470755815505981
2105,2022-05-04T14:20:59+00:00,38.77493670210242,-77.05161167308688,6.99483,-14.600000000000023,-14.600000000000023,13.435200000000002,13.435200000000002,,300,151,93,21,0.0,-1.0,850.9552001953125,99.40592193603516,,1.8470755815505981
2106,2022-05-04T14:21:00+00:00,38.77496427856386,-77.05161024816334,6.99788,-14.600000000000023,-14.600000000000023,13.435200000000002,13.435200000000002,,300,151,93,21,0.0,-1.0,850.9552001953125,99.40592193603516,,1.823987245559692
2107,2022-05-04T14:21:01+00:00,38.77499612979591,-77.0516072306782,7.00143,-14.600000000000023,-14.600000000000023,13.2696,13.2696,,300,151,92,21,0.0,-1.0,850.9552001953125,99.40592193603516,,1.78242802619934
2108,2022-05-04T14:21:02+00:00,38.775029657408595,-77.05160169862211,7.00517,-14.600000000000023,-14.600000000000023,12.9672,12.9672,,300,152,92,21,0.0,-1.0,850.9552001953125,99.40592193603516,,1.78242802619934
2109,2022-05-04T14:21:03+00:00,38.775065783411264,-77.05159247852862,7.00926,-14.600000000000023,-14.600000000000023,12.9672,12.9672,,300,152,92,21,0.0,-1.0,850.9552001953125,99.40592193603516,,1.768574833869934
2110,2022-05-04T14:21:04+00:00,38.77509671263397,-77.0515834260732,7.01279,-14.600000000000023,-14.600000000000023,12.9312,12.9312,,300,152,92,21,0.0,-1.0,850.8316040039062,99.40592193603516,,1.768574833869934
2111,2022-05-04T14:21:05+00:00,38.775127390399575,-77.05157303251326,7.016310000000001,-14.600000000000023,-14.600000000000023,12.9312,12.9312,,300,152,92,21,0.0,-1.0,850.8316040039062,99.40592193603516,,1.777810335159301
2112,2022-05-04T14:21:06+00:00,38.77515798434615,-77.05155970528722,7.01989,-14.800000000000011,-14.800000000000011,12.9312,12.9312,,300,152,92,21,0.0,-1.0,850.8316040039062,99.40592193603516,,1.791663408279419
2113,2022-05-04T14:21:07+00:00,38.77518489025533,-77.05154604278505,7.02311,-14.800000000000011,-14.800000000000011,13.032,13.032,,300,152,91,21,0.0,-1.0,850.8316040039062,99.40592193603516,,1.791663408279419
2114,2022-05-04T14:21:08+00:00,38.77521456219256,-77.05153246410191,7.0266,-14.800000000000011,-14.800000000000011,13.032,13.032,,300,152,92,21,0.0,-1.0,850.8316040039062,131.92381286621094,,1.791663408279419
