time,latitude,longitude,elevation,pointxyz,distance,elevation_change,cum_elevation,cum_distance,step_feet
,39.66253,-77.0105,204.1,"(39.66253, -77.0105, 204.1)",0.00575319,-0.9000000000000057,-4.200000000000017,4.962804390000002,30.3768432
,39.66264,-77.01046,202.7,"(39.66264, -77.01046, 202.7)",0.00789245,-1.4000000000000057,-5.600000000000023,4.970696840000002,41.672136
,39.66276,-77.01042,201.7,"(39.66276, -77.01042, 201.7)",0.00855983,-1.0,-6.600000000000023,4.9792566700000025,45.195902399999994
,39.66285,-77.01039,200.6,"(39.66285, -77.01039, 200.6)",0.00641987,-1.0999999999999943,-7.700000000000017,4.985676540000003,33.896913600000005
,39.66294,-77.01037,199.5,"(39.66294, -77.01037, 199.5)",0.00630874,-1.0999999999999943,-8.800000000000011,4.991985280000002,33.3101472
,39.66306,-77.01035,197.8,"(39.66306, -77.01035, 197.8)",0.00835917,-1.6999999999999886,-10.5,5.000344450000003,44.1364176
,39.6631,-77.01034,197.3,"(39.6631, -77.01034, 197.3)",0.00281445,-0.5,-11.0,5.0031589000000025,14.860296
,39.66313,-77.01033,196.9,"(39.66313, -77.01033, 196.9)",0.00213996,-0.4000000000000057,-11.400000000000006,5.005298860000003,11.298988800000002
,39.6632,-77.01032,195.9,"(39.6632, -77.01032, 195.9)",0.0048657,-1.0,-12.400000000000006,5.010164560000002,25.690896
,39.6633,-77.01037,194.9,"(39.6633, -77.01037, 194.9)",0.00740349,-1.0,-13.400000000000006,5.017568050000002,39.0904272
,39.66338,-77.01045,193.8,"(39.66338, -77.01045, 193.8)",0.00697559,-1.0999999999999943,-14.5,5.024543640000002,36.8311152
,39.66347,-77.01051,192.4,"(39.66347, -77.01051, 192.4)",0.0069895,-1.4000000000000057,-15.900000000000006,5.031533140000002,36.904560000000004
,39.66354,-77.01058,191.2,"(39.66354, -77.01058, 191.2)",0.00610363,-1.200000000000017,-17.100000000000023,5.037636770000002,32.2271664
,39.66357,-77.01058,191.0,"(39.66357, -77.01058, 191.0)",0.0020728,-0.19999999999998863,-17.30000000000001,5.039709570000002,10.944384000000001
,39.66371,-77.01048,190.2,"(39.66371, -77.01048, 190.2)",0.01103896,-0.8000000000000114,-18.100000000000023,5.050748530000002,58.2857088
,39.66383,-77.01035,189.4,"(39.66383, -77.01035, 189.4)",0.01079603,-0.799999999999983,-18.900000000000006,5.0615445600000015,57.0030384
,39.66394,-77.01021,188.1,"(39.66394, -77.01021, 188.1)",0.01064013,-1.3000000000000114,-20.200000000000017,5.072184690000001,56.179886399999994
,39.66399,-77.01011,187.2,"(39.66399, -77.01011, 187.2)",0.00634229,-0.9000000000000057,-21.100000000000023,5.078526980000001,33.4872912
,39.66403,-77.01,186.0,"(39.66403, -77.01, 186.0)",0.00647062,-1.1999999999999886,-22.30000000000001,5.084997600000001,34.1648736
,39.66404,-77.00988,185.0,"(39.66404, -77.00988, 185.0)",0.00641987,-1.0,-23.30000000000001,5.091417470000001,33.896913600000005
,39.66404,-77.00977,183.6,"(39.66404, -77.00977, 183.6)",0.00585069,-1.4000000000000057,-24.700000000000017,5.097268160000001,30.8916432
,39.66404,-77.00971,182.7,"(39.66404, -77.00971, 182.7)",0.00319129,-0.9000000000000057,-25.600000000000023,5.100459450000002,16.8500112
,39.66403,-77.00965,181.9,"(39.66403, -77.00965, 181.9)",0.00326523,-0.799999999999983,-26.400000000000006,5.103724680000002,17.2404144
,39.664,-77.00953,180.1,"(39.664, -77.00953, 180.1)",0.00671072,-1.8000000000000114,-28.200000000000017,5.110435400000002,35.4326016
,39.66396,-77.00942,177.9,"(39.66396, -77.00942, 177.9)",0.00647062,-2.1999999999999886,-30.400000000000006,5.116906020000002,34.1648736
,39.66392,-77.00932,175.7,"(39.66392, -77.00932, 175.7)",0.00599401,-2.200000000000017,-32.60000000000002,5.122900030000002,31.6483728
,39.66385,-77.00923,174.8,"(39.66385, -77.00923, 174.8)",0.00680492,-0.8999999999999773,-33.5,5.1297049500000025,35.9299776
,39.66378,-77.00916,174.3,"(39.66378, -77.00916, 174.3)",0.00610362,-0.5,-34.0,5.135808570000003,32.227113599999996
,39.66371,-77.00908,173.6,"(39.66371, -77.00908, 173.6)",0.00644187,-0.700000000000017,-34.70000000000002,5.142250440000002,34.0130736
,39.6636,-77.00898,172.1,"(39.6636, -77.00898, 172.1)",0.00927655,-1.5,-36.20000000000002,5.1515269900000025,48.980184
,39.66348,-77.00892,170.7,"(39.66348, -77.00892, 170.7)",0.00888418,-1.4000000000000057,-37.60000000000002,5.160411170000002,46.9084704
,39.66341,-77.00889,169.7,"(39.66341, -77.00889, 169.7)",0.00509296,-1.0,-38.60000000000002,5.165504130000002,26.890828799999998
,39.66332,-77.00889,169.2,"(39.66332, -77.00889, 169.2)",0.00621841,-0.5,-39.10000000000002,5.171722540000002,32.8332048
,39.66327,-77.00889,168.9,"(39.66327, -77.00889, 168.9)",0.00345467,-0.29999999999998295,-39.400000000000006,5.175177210000002,18.2406576
,39.66305,-77.00895,169.2,"(39.66305, -77.00895, 169.2)",0.01553195,0.29999999999998295,-39.10000000000002,5.190709160000002,82.008696
,39.66302,-77.00896,169.3,"(39.66302, -77.00896, 169.3)",0.00213996,0.10000000000002274,-39.0,5.192849120000002,11.298988800000002
,39.66294,-77.00899,169.5,"(39.66294, -77.00899, 169.5)",0.00575318,0.19999999999998863,-38.80000000000001,5.198602300000002,30.3767904
,39.66276,-77.00903,170.6,"(39.66276, -77.00903, 170.6)",0.01261748,1.0999999999999943,-37.70000000000002,5.211219780000002,66.6202944
,39.66255,-77.00908,172.4,"(39.66255, -77.00908, 172.4)",0.01475133,1.8000000000000114,-35.900000000000006,5.225971110000002,77.8870224
,39.66237,-77.00912,173.6,"(39.66237, -77.00912, 173.6)",0.01261749,1.1999999999999886,-34.70000000000002,5.238588600000003,66.6203472
,39.66218,-77.00909,173.1,"(39.66218, -77.00909, 173.1)",0.01322437,-0.5,-35.20000000000002,5.251812970000002,69.8246736
,39.66206,-77.00889,169.3,"(39.66206, -77.00889, 169.3)",0.01348739,-3.799999999999983,-39.0,5.265300360000002,71.2134192
,39.66201,-77.00864,166.8,"(39.66201, -77.00864, 166.8)",0.01373885,-2.5,-41.5,5.279039210000002,72.541128
,39.66199,-77.0084,167.3,"(39.66199, -77.0084, 167.3)",0.01284011,0.5,-41.0,5.291879320000002,67.7957808
,39.66199,-77.00831,167.8,"(39.66199, -77.00831, 167.8)",0.00478707,0.5,-40.5,5.296666390000002,25.275729600000002
,39.66198,-77.00807,168.6,"(39.66198, -77.00807, 168.6)",0.01278422,0.799999999999983,-39.70000000000002,5.3094506100000025,67.50068160000001
,39.66196,-77.0078,169.7,"(39.66196, -77.0078, 169.7)",0.01442756,1.0999999999999943,-38.60000000000002,5.323878170000002,76.1775168
,39.66194,-77.00754,171.4,"(39.66194, -77.00754, 171.4)",0.0138982,1.700000000000017,-36.900000000000006,5.337776370000002,73.382496
,39.66194,-77.00741,172.5,"(39.66194, -77.00741, 172.5)",0.00691467,1.0999999999999943,-35.80000000000001,5.344691040000002,36.509457600000005
,39.66191,-77.00714,174.8,"(39.66191, -77.00714, 174.8)",0.01451005,2.3000000000000114,-33.5,5.359201090000002,76.613064
,39.66191,-77.0071,175.2,"(39.66191, -77.0071, 175.2)",0.00212759,0.39999999999997726,-33.10000000000002,5.3613286800000015,11.2336752
,39.66191,-77.00684,176.9,"(39.66191, -77.00684, 176.9)",0.01382934,1.700000000000017,-31.400000000000006,5.3751580200000015,73.01891520000001
,39.66189,-77.00659,177.7,"(39.66189, -77.00659, 177.7)",0.01336905,0.799999999999983,-30.600000000000023,5.388527070000001,70.588584
,39.66189,-77.00643,178.0,"(39.66189, -77.00643, 178.0)",0.00851037,0.30000000000001137,-30.30000000000001,5.397037440000001,44.9347536
,39.6619,-77.00623,178.4,"(39.6619, -77.00623, 178.4)",0.01066037,0.4000000000000057,-29.900000000000006,5.407697810000001,56.286753600000004
,39.66194,-77.006,179.8,"(39.66194, -77.006, 179.8)",0.01254194,1.4000000000000057,-28.5,5.420239750000001,66.2214432
,39.66197,-77.00587,179.9,"(39.66197, -77.00587, 179.9)",0.00721866,0.09999999999999432,-28.400000000000006,5.427458410000002,38.1145248
,39.66207,-77.00566,181.1,"(39.66207, -77.00566, 181.1)",0.01313409,1.1999999999999886,-27.200000000000017,5.440592500000002,69.3479952
,39.66211,-77.0056,181.2,"(39.66211, -77.0056, 181.2)",0.00422175,0.09999999999999432,-27.100000000000023,5.444814250000002,22.29084
,39.66222,-77.00546,181.5,"(39.66222, -77.00546, 181.5)",0.01064026,0.30000000000001137,-26.80000000000001,5.455454510000002,56.1805728
,39.66235,-77.00533,182.5,"(39.66235, -77.00533, 182.5)",0.01133539,1.0,-25.80000000000001,5.466789900000002,59.8508592
,39.6625,-77.00517,182.9,"(39.6625, -77.00517, 182.9)",0.01341037,0.4000000000000057,-25.400000000000006,5.480200270000002,70.8067536
,39.66261,-77.00507,183.5,"(39.66261, -77.00507, 183.5)",0.00927659,0.5999999999999943,-24.80000000000001,5.489476860000002,48.9803952
,39.66273,-77.00496,183.6,"(39.66273, -77.00496, 183.6)",0.01014772,0.09999999999999432,-24.700000000000017,5.499624580000002,53.579961600000004
,39.66281,-77.00487,183.6,"(39.66281, -77.00487, 183.6)",0.00731222,0.0,-24.700000000000017,5.506936800000002,38.6085216
,39.66289,-77.00479,183.6,"(39.66289, -77.00479, 183.6)",0.0069756,0.0,-24.700000000000017,5.5139124000000015,36.831168
,39.66295,-77.00474,183.8,"(39.66295, -77.00474, 183.8)",0.00492531,0.20000000000001705,-24.5,5.5188377100000015,26.005636799999998
,39.66312,-77.00458,186.1,"(39.66312, -77.00458, 186.1)",0.01450482,2.299999999999983,-22.200000000000017,5.533342530000001,76.5854496
,39.66326,-77.0044,187.1,"(39.66326, -77.0044, 187.1)",0.01360991,1.0,-21.200000000000017,5.546952440000001,71.8603248
,39.66334,-77.0042,187.0,"(39.66334, -77.0042, 187.0)",0.0119881,-0.09999999999999432,-21.30000000000001,5.558940540000001,63.297168
,39.6634,-77.00408,187.4,"(39.6634, -77.00408, 187.4)",0.00761079,0.4000000000000057,-20.900000000000006,5.566551330000001,40.1849712
