time,latitude,longitude,elevation,pointxyz,distance,mph,elevation_change,cum_elevation,cum_distance,second,elapsed_time,step_feet,moving_time,mile_num,grade_section
2018-04-07 20:06:41+00:00,38.75244981609285,-77.39358921535313,29.399999618530277,"(38.75244981609285, -77.39358921535313, 29.399999618530273)",0.0062609,22.53924,-0.8000011444091797,-74.60000038146973,48.4091552200001,13753,3:49:13,33.057552,1,49.0,485.0
2018-04-07 20:06:47+00:00,38.75244336202741,-77.3937754612416,28.600000381469727,"(38.75244336202741, -77.3937754612416, 28.600000381469727)",0.0100454,36.16344,-0.7999992370605469,-75.39999961853027,48.419200620000105,13754,3:49:14,53.039712,1,49.0,485.0
2018-04-07 20:06:53+00:00,38.752442859113216,-77.39396698772907,28.399999618530277,"(38.752442859113216, -77.39396698772907, 28.399999618530273)",0.01032009,37.152324,-0.2000007629394531,-75.60000038146973,48.429520710000105,13755,3:49:15,54.4900752,1,49.0,485.0
2018-04-07 20:06:58+00:00,38.75245526432991,-77.39404653199017,27.600000381469727,"(38.75245526432991, -77.39404653199017, 27.600000381469727)",0.00437095,15.73542,-0.7999992370605469,-76.39999961853027,48.43389166000011,13756,3:49:16,23.078616,1,49.0,485.0
2018-04-07 20:06:59+00:00,38.752455515787005,-77.39406421780586,27.399999618530277,"(38.752455515787005, -77.39406421780586, 27.399999618530273)",0.00095312,3.431232,-0.2000007629394531,-76.60000038146973,48.434844780000105,13757,3:49:17,5.0324736,1,49.0,485.0
2018-04-07 20:07:04+00:00,38.75245140865445,-77.3941724281758,27.200000762939453,"(38.75245140865445, -77.3941724281758, 27.200000762939453)",0.0058376,21.01536,-0.1999988555908203,-76.79999923706055,48.440682380000105,13758,3:49:18,30.822528,1,49.0,485.0
2018-04-07 20:07:10+00:00,38.75248460099101,-77.39429094828665,27.200000762939453,"(38.75248460099101, -77.39429094828665, 27.200000762939453)",0.00678553,24.427908,0.0,-76.79999923706055,48.44746791000011,13759,3:49:19,35.8275984,1,49.0,485.0
2018-04-07 20:07:13+00:00,38.75251251272857,-77.39433160051703,27.799999237060547,"(38.75251251272857, -77.39433160051703, 27.799999237060547)",0.00291844,10.506384,0.5999984741210938,-76.20000076293945,48.45038635000011,13760,3:49:20,15.4093632,1,49.0,485.0
2018-04-07 20:07:15+00:00,38.75252743251622,-77.39435230381787,28.0,"(38.75252743251622, -77.39435230381787, 28.0)",0.00151893,5.468147999999999,0.2000007629394531,-76.0,48.45190528000011,13761,3:49:21,8.019950399999999,1,49.0,485.0
2018-04-07 20:07:17+00:00,38.75254503451288,-77.3943629488349,28.200000762939453,"(38.75254503451288, -77.3943629488349, 28.200000762939453)",0.00134466,4.840776,0.2000007629394531,-75.79999923706055,48.45324994000011,13762,3:49:22,7.099804799999999,1,49.0,485.0
2018-04-07 20:07:18+00:00,38.75254645943642,-77.39438625052571,28.399999618530277,"(38.75254645943642, -77.39438625052571, 28.399999618530273)",0.00125942,4.533912,0.1999988555908203,-75.60000038146973,48.45450936000011,13763,3:49:23,6.6497376,1,49.0,485.0
2018-04-07 20:07:21+00:00,38.75253589823842,-77.3944419901818,28.600000381469727,"(38.75253589823842, -77.3944419901818, 28.600000381469727)",0.00309079,11.126844,0.2000007629394531,-75.39999961853027,48.45760015000011,13764,3:49:24,16.3193712,1,49.0,485.0
2018-04-07 20:07:24+00:00,38.75252005644143,-77.39447509869933,29.0,"(38.752520056441426, -77.39447509869933, 29.0)",0.00209301,7.534836,0.3999996185302734,-75.0,48.459693160000114,13765,3:49:25,11.0510928,1,49.0,485.0
2018-04-07 20:07:25+00:00,38.75250631012023,-77.39448959939182,29.799999237060547,"(38.752506310120225, -77.39448959939182, 29.799999237060547)",0.00122987,4.427532,0.7999992370605469,-74.20000076293945,48.46092303000012,13766,3:49:26,6.4937136,1,49.0,485.0
2018-04-07 20:07:27+00:00,38.75247303396464,-77.39451952278614,29.799999237060547,"(38.752473033964634, -77.39451952278614, 29.799999237060547)",0.00280818,10.109448,0.0,-74.20000076293945,48.46373121000012,13767,3:49:27,14.8271904,1,49.0,485.0
2018-04-07 20:07:30+00:00,38.75242383219302,-77.39454735070467,29.0,"(38.75242383219302, -77.39454735070467, 29.0)",0.00371552,13.375872,-0.7999992370605469,-75.0,48.46744673000012,13768,3:49:28,19.6179456,1,49.0,485.0
2018-04-07 20:07:32+00:00,38.752382257953286,-77.39457610063255,29.399999618530277,"(38.752382257953286, -77.39457610063255, 29.399999618530273)",0.0032636,11.74896,0.3999996185302734,-74.60000038146973,48.47071033000012,13769,3:49:29,17.231808,1,49.0,485.0
2018-04-07 20:07:35+00:00,38.752313358709216,-77.39459722302854,28.799999237060547,"(38.752313358709216, -77.39459722302854, 28.799999237060547)",0.00489465,17.62074,-0.6000003814697266,-75.20000076293945,48.475604980000114,13770,3:49:30,25.843752,1,49.0,485.0
2018-04-07 20:07:36+00:00,38.75229584053159,-77.39460870623589,28.399999618530277,"(38.75229584053159, -77.39460870623589, 28.399999618530273)",0.00135937,4.893732,-0.3999996185302734,-75.60000038146973,48.47696435000012,13771,3:49:31,7.1774736,1,49.0,485.0
2018-04-07 20:07:37+00:00,38.75227924436331,-77.39461314864457,28.200000762939453,"(38.75227924436331, -77.39461314864457, 28.200000762939453)",0.0011714,4.21704,-0.1999988555908203,-75.79999923706055,48.47813575000011,13772,3:49:32,6.184991999999999,1,49.0,485.0
2018-04-07 20:07:40+00:00,38.75222551636398,-77.39462454803288,28.0,"(38.75222551636398, -77.39462454803288, 28.0)",0.00376272,13.545792,-0.2000007629394531,-76.0,48.48189847000011,13773,3:49:33,19.867161600000003,1,49.0,485.0
