time,latitude,longitude,elevation
,38.68266,-78.56922,764.056274
,38.68269,-78.56922,763.806946
,38.68271,-78.5692,763.910522
,38.68273,-78.5692,763.739563
,38.68276,-78.5692,763.482483
,38.68278,-78.56919,763.436218
,38.6828,-78.56918,763.386597
,38.68283,-78.56917,763.240601
,38.68285,-78.56916,763.17749
,38.68288,-78.56916,762.904846
,38.6829,-78.56916,762.723572
,38.68292,-78.56916,762.530151
,38.68294,-78.56916,762.27948
,38.68296,-78.56915,762.144104
,38.68298,-78.56915,761.896057
,38.683,-78.56913,761.885986
,38.68302,-78.56911,761.886292
,38.68304,-78.5691,761.772278
,38.68307,-78.56908,761.67627
,38.68309,-78.56908,761.447327
,38.68312,-78.56908,761.102966
,38.68315,-78.56908,760.758545
,38.68317,-78.56908,760.528687
,38.68319,-78.5691,760.01239
,38.68321,-78.56911,759.592224
,38.68323,-78.56911,759.304932
,38.68326,-78.56912,758.727966
,38.68328,-78.56913,758.295898
,38.6833,-78.56913,758.007446
,38.68333,-78.56913,757.576538
,38.68335,-78.56913,757.288025
,38.68339,-78.56915,756.425049
,38.68341,-78.56917,755.848083
,38.68343,-78.56918,755.416016
,38.68347,-78.5692,754.551819
,38.68351,-78.56922,753.781738
,38.68353,-78.56923,753.406982
,38.68355,-78.56924,753.038452
,38.68357,-78.56924,752.805054
,38.68359,-78.56925,752.443176
,38.6836,-78.56926,752.200195
,38.68363,-78.56927,751.735168
,38.68364,-78.56927,751.622864
,38.68365,-78.56931,751.026855
,38.68364,-78.56934,750.767212
,38.68363,-78.56937,750.499756
,38.6836,-78.56939,750.543457
,38.68358,-78.56942,750.347717
,38.68357,-78.56945,750.04657
,38.68356,-78.56947,749.871765
,38.68354,-78.56951,749.504089
,38.68354,-78.56954,749.098328
,38.68353,-78.56958,748.628845
,38.68351,-78.5696,748.668091
,38.68349,-78.56962,748.740173
,38.68347,-78.56965,748.781799
,38.68346,-78.56969,748.731445
,38.68345,-78.56971,748.747498
,38.68344,-78.56974,748.718628
,38.68341,-78.56977,748.849609
,38.68338,-78.56981,748.908936
,38.68335,-78.56983,749.041443
,38.68331,-78.56985,749.231201
,38.68327,-78.56987,749.612305
,38.68324,-78.56987,749.842102
,38.68321,-78.56989,750.488464
,38.68319,-78.56989,750.699219
,38.68316,-78.56991,751.611511
,38.68313,-78.56993,752.475464
,38.68308,-78.56994,753.413391
,38.68298,-78.56995,755.038818
,38.68289,-78.56994,756.002991
,38.6828,-78.56991,756.096375
,38.68271,-78.56989,756.21051
,38.68262,-78.56984,756.419006
,38.68253,-78.56981,757.863831
,38.68247,-78.56978,758.838684
,38.68245,-78.56978,759.10498
,38.68244,-78.56978,759.239258
,38.68235,-78.56983,760.19635
,38.68234,-78.56986,760.156555
,38.68234,-78.56989,760.568115
,38.68232,-78.56991,761.000244
,38.68232,-78.56994,761.432312
,38.68232,-78.56997,761.86322
,38.68232,-78.57,762.295349
,38.68232,-78.57002,762.583801
,38.68232,-78.57005,763.01593
,38.68231,-78.5701,763.807678
,38.68229,-78.57014,764.532349
,38.68227,-78.57016,765.035706
,38.68225,-78.57018,765.539917
,38.68223,-78.5702,766.043213
,38.6822,-78.5702,766.259277
,38.68218,-78.57021,766.584534
,38.68216,-78.57023,767.08728
,38.68214,-78.57024,767.412537
,38.68211,-78.57027,768.168701
,38.68209,-78.57028,768.491882
,38.68206,-78.57029,768.925781
,38.68205,-78.5703,769.189941
,38.68203,-78.57031,769.537842
,38.68201,-78.57032,769.879822
,38.68198,-78.57033,770.299683
,38.68196,-78.57034,770.630676
,38.68194,-78.57034,770.7948
,38.68192,-78.57034,770.958252
,38.68189,-78.57035,771.358704
,38.68186,-78.57036,771.751343
,38.68185,-78.57037,771.98175
,38.68182,-78.57037,772.215942
,38.68179,-78.57037,772.449524
,38.68177,-78.57038,772.744873
,38.68175,-78.57038,772.898621
,38.68173,-78.57038,773.051758
,38.6817,-78.57039,773.412048
,38.68167,-78.5704,773.765625
,38.68164,-78.57041,774.110413
,38.6816,-78.57042,774.513062
,38.68158,-78.57043,774.746765
,38.68153,-78.57044,775.153931
,38.68151,-78.57045,775.232239
,38.68149,-78.57046,775.290527
,38.68147,-78.57047,775.344238
,38.68145,-78.57048,775.39209
,38.68143,-78.57048,775.375732
,38.68141,-78.57049,775.415894
,38.68139,-78.5705,775.451294
,38.68137,-78.5705,775.429749
,38.68135,-78.57051,775.45697
,38.68133,-78.57053,775.52533
,38.6813,-78.57054,775.523987
,38.68129,-78.57055,775.549011
,38.68127,-78.57055,775.514526
,38.68125,-78.57056,775.515747
,38.68123,-78.57057,775.400208
,38.6812,-78.57059,775.219543
,38.68119,-78.57059,775.138123
,38.68117,-78.57061,775.007324
,38.68115,-78.57062,774.844849
,38.68113,-78.57064,774.676941
,38.68111,-78.57066,774.489075
,38.6811,-78.57067,774.38739
,38.68108,-78.57069,774.167664
,38.68107,-78.5707,774.076355
,38.68105,-78.57073,773.968079
,38.68103,-78.57075,773.823547
,38.68101,-78.57076,773.644287
,38.68099,-78.57079,773.535645
,38.68097,-78.57082,773.421082
,38.68095,-78.57084,773.200134
,38.68093,-78.57086,772.958374
,38.68091,-78.57089,772.716797
,38.6809,-78.5709,772.574585
,38.68087,-78.57092,772.110962
,38.68086,-78.57094,771.957336
,38.68084,-78.57097,771.620117
,38.68084,-78.571,771.720581
,38.68081,-78.57103,771.288452
,38.68081,-78.57105,771.360291
,38.68077,-78.5711,770.819214
,38.68076,-78.57111,770.675598
,38.68067,-78.57118,769.175354
,38.68065,-78.57121,768.782288
,38.68063,-78.57124,768.35614
,38.68061,-78.57126,767.872742
,38.68059,-78.57128,767.36792
,38.68051,-78.57136,765.352844
,38.68043,-78.57144,763.335632
,38.68041,-78.57145,762.846313
,38.68039,-78.57148,762.361145
,38.68037,-78.57148,761.881165
,38.68035,-78.57149,761.385803
,38.68033,-78.5715,760.878174
,38.68031,-78.57152,760.332397
,38.6803,-78.57154,760.110474
,38.68028,-78.57156,759.674744
,38.68026,-78.57157,759.184509
,38.68024,-78.5716,758.736389
,38.68022,-78.57161,758.217346
,38.6802,-78.57164,757.717346
,38.68014,-78.57168,756.031555
,38.68012,-78.5717,755.712036
,38.6801,-78.57172,755.386108
,38.68008,-78.57174,755.039429
,38.68006,-78.57176,754.67334
,38.68004,-78.57177,754.310791
,38.68002,-78.5718,753.877686
,38.68,-78.57182,753.604004
,38.67998,-78.57184,753.351257
,38.67995,-78.57188,752.94397
,38.67993,-78.57192,752.648865
,38.67992,-78.57194,752.471069
,38.6799,-78.57197,752.031433
,38.67988,-78.57198,751.509888
,38.67986,-78.57201,750.98053
,38.67984,-78.57203,750.602112
,38.67982,-78.57208,750.119812
,38.6798,-78.5721,749.880066
,38.6798,-78.57213,750.240845
,38.67978,-78.57217,750.221436
,38.67972,-78.57226,749.525269
,38.67968,-78.5723,748.681213
,38.67966,-78.57231,748.148499
,38.67963,-78.57234,747.398376
,38.67961,-78.57235,746.812012
,38.67959,-78.57236,746.212769
,38.67957,-78.57236,745.709167
,38.67955,-78.57237,745.303772
,38.67951,-78.5724,744.48175
,38.67949,-78.57241,744.04071
,38.67946,-78.57241,743.356445
,38.67944,-78.57241,742.898376
,38.67942,-78.57241,742.440247
,38.6794,-78.57241,741.98407
,38.67937,-78.57241,741.297913
,38.67936,-78.57241,741.069824
,38.67934,-78.57243,740.557678
,38.67932,-78.57243,740.089233
,38.6793,-78.57243,739.772217
,38.67928,-78.57245,739.746277
,38.67926,-78.57246,739.73877
,38.67923,-78.57247,739.72522
,38.6792,-78.57249,739.590942
,38.6792,-78.57252,739.318726
,38.67917,-78.57257,738.75592
,38.67916,-78.57261,738.273682
,38.67916,-78.57263,738.051331
,38.67914,-78.57268,737.278931
,38.67914,-78.57271,736.8927
,38.67912,-78.57275,736.06073
,38.67911,-78.57277,735.598083
,38.67908,-78.5728,734.549805
,38.67907,-78.57283,733.803406
,38.67904,-78.57287,732.315796
,38.67902,-78.57288,731.824097
,38.67901,-78.57289,731.646973
,38.67898,-78.57292,731.167542
,38.67897,-78.57295,731.128357
,38.67895,-78.57296,731.086426
,38.67889,-78.57303,730.284668
,38.67887,-78.57304,729.994812
,38.67886,-78.57307,729.488342
,38.67885,-78.57309,729.069763
,38.67883,-78.57311,728.443237
,38.6788,-78.57312,727.750122
,38.67878,-78.57315,726.738647
,38.67875,-78.57316,725.867371
,38.67872,-78.57318,725.580688
,38.6787,-78.57319,725.471436
,38.67867,-78.57321,725.407104
,38.67866,-78.57323,725.229614
,38.67863,-78.57324,725.204285
,38.67861,-78.57325,725.102966
,38.67859,-78.57327,724.783386
,38.67856,-78.57331,723.960632
,38.67854,-78.57332,723.66925
,38.67847,-78.57339,721.377808
,38.67844,-78.57342,720.640686
,38.67841,-78.57344,720.178406
,38.67839,-78.57346,719.660645
,38.67837,-78.57348,719.247925
,38.67836,-78.5735,718.940491
,38.67832,-78.57355,717.886353
,38.6783,-78.57358,717.067749
,38.67828,-78.5736,716.367676
,38.67826,-78.57362,715.573242
,38.67824,-78.57363,714.993835
,38.67823,-78.57364,714.528442
,38.67821,-78.57366,713.523682
,38.6782,-78.57368,712.635864
,38.67818,-78.5737,711.842957
,38.67816,-78.57373,710.835266
,38.67813,-78.57375,710.231873
,38.67811,-78.57378,710.073975
,38.67808,-78.57378,710.100159
,38.67805,-78.5738,709.865051
,38.67802,-78.57383,709.362183
,38.67798,-78.57384,709.021545
,38.67795,-78.57384,708.885071
,38.67786,-78.57388,707.736206
,38.67785,-78.57389,707.46991
,38.67782,-78.57391,706.916382
,38.67779,-78.57391,706.900024
,38.67777,-78.57392,706.597351
,38.67775,-78.57394,705.992249
,38.67773,-78.57396,705.364136
,38.67772,-78.57398,704.738831
,38.67769,-78.574,704.048035
,38.67767,-78.57402,703.357422
,38.67765,-78.57404,702.746887
,38.67759,-78.5741,701.219421
,38.67755,-78.57411,700.963013
,38.67753,-78.57414,700.090271
,38.67752,-78.57416,699.485168
,38.6775,-78.57417,699.149231
,38.67748,-78.57419,698.481995
,38.67746,-78.5742,698.107239
,38.67742,-78.57422,697.307922
,38.67739,-78.57423,696.844177
,38.67736,-78.57426,695.64386
,38.67729,-78.57431,694.19928
,38.67725,-78.57436,693.537903
,38.67719,-78.57446,691.449219
,38.67718,-78.57448,690.938965
,38.6771,-78.57457,687.666321
,38.67704,-78.57466,686.931641
,38.67701,-78.57467,686.652954
,38.67699,-78.57469,686.351624
,38.67697,-78.57472,685.886536
,38.67692,-78.57475,684.777405
,38.6769,-78.57477,684.124146
,38.67681,-78.57482,681.145874
,38.67678,-78.57483,680.550537
,38.67672,-78.57487,679.176941
,38.67671,-78.57489,679.273193
,38.67664,-78.57497,678.770752
,38.67662,-78.57509,678.813049
,38.6766,-78.57515,678.55896
,38.6766,-78.57517,678.957031
,38.67658,-78.57525,679.842163
,38.67657,-78.57527,679.872803
,38.6765,-78.57535,678.946289
,38.67648,-78.57536,678.502991
,38.67646,-78.57537,678.04541
,38.67644,-78.57538,677.580017
,38.67642,-78.57539,677.102966
,38.6764,-78.57541,676.760742
,38.67638,-78.57544,676.794922
,38.67636,-78.57545,676.377625
,38.67634,-78.57549,676.672974
,38.67633,-78.57551,676.800232
,38.67632,-78.57553,676.921997
,38.67621,-78.57558,674.207031
,38.67619,-78.5756,673.946838
,38.67616,-78.57562,673.32605
,38.67614,-78.57564,673.017456
,38.67612,-78.57564,672.327454
,38.67611,-78.57565,672.161743
,38.67608,-78.57567,671.460571
,38.67607,-78.57568,671.273743
,38.67605,-78.57569,670.728149
,38.67597,-78.57576,669.822083
,38.67594,-78.57579,669.739929
,38.67587,-78.57586,669.094727
,38.67579,-78.57593,667.411072
,38.67576,-78.57597,666.798584
,38.67574,-78.57599,666.586243
,38.67572,-78.57601,666.438599
,38.67569,-78.57602,665.56897
,38.67567,-78.57604,665.581848
,38.6756,-78.57612,665.717651
,38.67551,-78.57618,664.013794
,38.67543,-78.57624,662.318237
,38.67541,-78.57628,662.773071
,38.67541,-78.57631,663.858521
,38.6754,-78.57633,664.134033
,38.67537,-78.57635,663.537292
,38.67535,-78.57638,663.783813
,38.67532,-78.5764,663.248779
,38.67531,-78.57641,663.210693
,38.67527,-78.57648,664.291016
,38.67525,-78.57649,663.875122
,38.67524,-78.57652,664.688049
,38.67515,-78.57656,662.486877
,38.67505,-78.57659,658.74939
,38.67499,-78.57661,656.634888
,38.67496,-78.57665,656.792053
,38.67493,-78.57667,656.237793
,38.6749,-78.57668,655.307251
,38.67488,-78.57669,654.839722
,38.67486,-78.57671,654.822815
,38.67484,-78.57671,653.96106
,38.67482,-78.57672,653.52655
,38.67479,-78.57673,652.661133
,38.67477,-78.57675,652.664734
,38.67476,-78.57676,652.661133
,38.67473,-78.57677,651.799316
,38.6747,-78.57678,650.9375
,38.67469,-78.5768,651.368408
,38.67467,-78.57681,650.932556
,38.67465,-78.57683,650.912842
,38.67464,-78.57684,650.912231
,38.67462,-78.57685,650.481934
,38.6746,-78.57688,650.921387
,38.67458,-78.57689,650.523315
,38.67455,-78.5769,649.840393
,38.67452,-78.57692,649.568848
,38.6745,-78.57693,649.238098
,38.67448,-78.57695,649.326355
,38.67446,-78.57697,649.401062
,38.67444,-78.57699,649.465088
,38.67441,-78.57701,649.133545
,38.6744,-78.57702,649.151978
,38.67438,-78.57704,649.19104
,38.67434,-78.57712,650.684204
,38.67432,-78.57714,650.612061
,38.67429,-78.57716,650.197998
,38.67427,-78.5772,650.919189
,38.67425,-78.57722,650.919189
,38.67423,-78.57723,650.56012
,38.67421,-78.57724,650.200989
,38.67419,-78.57725,649.838928
,38.67417,-78.57726,649.479858
,38.67415,-78.57728,649.479858
,38.67413,-78.57728,648.758667
,38.6741,-78.5773,648.399597
,38.67409,-78.57734,649.479858
,38.67408,-78.57736,649.841919
,38.67405,-78.57738,649.281494
,38.67403,-78.57739,648.807068
,38.67399,-78.57741,647.511597
,38.67398,-78.57743,647.587036
,38.67396,-78.57745,647.223083
,38.67394,-78.57746,646.608032
,38.67392,-78.57747,646.004822
,38.67389,-78.57748,644.972107
,38.67387,-78.57749,644.39093
,38.67384,-78.5775,643.38678
,38.67383,-78.57752,643.560852
,38.67381,-78.57754,643.32373
,38.6738,-78.57756,643.526306
,38.67378,-78.57758,643.326355
,38.67376,-78.57759,642.825745
,38.67373,-78.57761,641.83905
,38.6737,-78.57761,640.002563
,38.67368,-78.57762,639.099731
,38.67366,-78.57763,638.204773
,38.67364,-78.57764,637.298767
,38.67362,-78.57766,636.684753
,38.67356,-78.57773,635.341919
,38.67351,-78.57778,634.181824
,38.67349,-78.5778,633.77771
,38.67347,-78.57782,633.411255
,38.67345,-78.57784,633.139099
,38.67344,-78.57787,633.71405
,38.67341,-78.57789,632.924866
,38.67338,-78.57791,632.117188
,38.67336,-78.57792,631.446533
,38.67335,-78.57794,631.546143
,38.67333,-78.57797,631.466309
,38.67332,-78.578,631.89386
,38.6733,-78.57803,631.837036
,38.67328,-78.57804,631.168884
,38.67326,-78.57805,630.512695
,38.67325,-78.57807,630.655151
,38.67323,-78.57808,630.01062
,38.67321,-78.57811,630.006836
,38.67319,-78.57813,629.717468
,38.67318,-78.57816,630.252441
,38.67317,-78.57819,630.798828
,38.67316,-78.57821,631.064575
,38.67315,-78.57825,632.047302
,38.67313,-78.57828,632.226379
,38.67311,-78.57832,632.734314
,38.67309,-78.57835,632.8797
,38.67308,-78.57836,632.769165
,38.67304,-78.57837,631.295288
,38.67302,-78.57837,630.384338
,38.673,-78.57839,630.147827
,38.67298,-78.57839,629.231689
,38.67295,-78.5784,628.186768
,38.67292,-78.5784,626.810547
,38.67289,-78.5784,625.626587
,38.67288,-78.5784,625.240967
,38.67283,-78.57844,624.559937
,38.67281,-78.57845,624.087036
,38.67279,-78.57847,623.913086
,38.67277,-78.57849,623.674255
,38.67276,-78.57851,623.823792
,38.67273,-78.57855,623.757751
,38.67272,-78.57855,623.369568
,38.6727,-78.57856,622.879089
,38.67266,-78.57857,621.622559
,38.67264,-78.57859,621.434509
,38.67263,-78.57861,621.633972
,38.67261,-78.57863,621.458496
,38.6726,-78.57864,621.378601
,38.67257,-78.57865,620.551758
,38.67256,-78.57867,620.771545
,38.67254,-78.57869,620.635315
,38.6725,-78.57872,620.083069
,38.67249,-78.57873,620.023621
,38.67247,-78.57874,619.611938
,38.67245,-78.57876,619.464111
,38.67243,-78.57877,619.019836
,38.6724,-78.57878,618.232422
,38.67237,-78.5788,617.748352
,38.67235,-78.57881,617.377075
,38.67233,-78.57883,617.326172
,38.67232,-78.57883,617.013306
,38.6723,-78.57884,616.682678
,38.67227,-78.57885,616.047119
,38.67223,-78.57888,615.716125
,38.67219,-78.57892,615.72821
,38.67217,-78.57896,616.373779
,38.67215,-78.57898,616.413513
,38.67213,-78.579,616.461121
,38.67211,-78.57902,616.51886
,38.67208,-78.57904,616.17865
,38.67206,-78.57906,615.91571
,38.67203,-78.57908,615.31134
,38.67201,-78.5791,615.123779
,38.67196,-78.57912,613.881165
,38.67195,-78.57914,614.130615
,38.67192,-78.57916,613.702637
,38.6719,-78.57917,613.337463
,38.67188,-78.57919,613.318237
,38.67186,-78.57923,614.008789
,38.67184,-78.57924,613.718811
,38.67182,-78.57926,613.800354
,38.67179,-78.57927,612.998535
,38.67177,-78.57928,612.459839
,38.67175,-78.57928,611.551758
,38.67166,-78.57935,610.235107
,38.67164,-78.57935,609.381226
,38.67161,-78.57936,608.453552
,38.67157,-78.57939,607.815491
,38.67153,-78.57942,607.211365
,38.67151,-78.57944,606.809814
,38.6715,-78.57945,606.606445
,38.67148,-78.57948,606.612976
,38.67147,-78.5795,606.838013
,38.67143,-78.57952,605.469482
,38.67141,-78.57955,605.657593
,38.6714,-78.57958,606.416626
,38.67137,-78.57959,605.257324
,38.67135,-78.5796,604.577393
,38.67132,-78.57962,603.748352
,38.67129,-78.57963,602.625183
,38.67127,-78.57964,602.003174
,38.67126,-78.57966,602.23584
,38.67124,-78.57968,601.997742
,38.67122,-78.57969,601.397339
,38.6712,-78.5797,600.784729
,38.67118,-78.57971,600.166931
,38.67116,-78.57972,599.547974
,38.67114,-78.57975,599.612488
,38.67112,-78.57976,598.976807
,38.6711,-78.57978,598.676941
,38.67106,-78.57979,597.041199
,38.67104,-78.5798,596.381958
,38.67102,-78.57981,595.717529
,38.671,-78.57982,595.05481
,38.67099,-78.57982,594.557434
,38.67096,-78.57984,593.835938
,38.67093,-78.57986,593.293945
,38.6709,-78.57987,592.276733
,38.67087,-78.57988,591.248718
,38.67078,-78.57991,588.212769
,38.67074,-78.57996,587.52594
,38.67073,-78.57999,587.670044
,38.67072,-78.58002,587.818726
,38.67069,-78.58004,587.047852
,38.67067,-78.58006,586.637695
,38.67065,-78.58009,586.387695
,38.67063,-78.58011,585.95282
,38.67059,-78.58012,584.548645
,38.67056,-78.58013,583.529846
,38.67054,-78.58015,583.169678
,38.67052,-78.58018,583.163818
,38.6705,-78.58019,582.663025
,38.67048,-78.5802,582.167175
,38.67046,-78.58019,581.129517
,38.67044,-78.58019,580.365967
,38.67042,-78.5802,579.88562
,38.67031,-78.58023,577.420044
,38.67022,-78.58029,576.750305
,38.6702,-78.5803,576.52301
,38.67017,-78.58031,576.029419
,38.67013,-78.58033,575.437988
,38.67011,-78.58034,574.794556
,38.67009,-78.58034,573.792419
,38.67007,-78.58036,573.444214
,38.67005,-78.58038,573.050171
,38.67004,-78.5804,573.146423
,38.67001,-78.58041,571.844421
,38.66998,-78.58044,571.451294
,38.66996,-78.58045,570.84906
,38.66993,-78.58047,570.214783
,38.66991,-78.58048,569.674072
,38.66989,-78.5805,569.633667
,38.66987,-78.58051,569.140747
,38.66984,-78.58053,568.553162
,38.66983,-78.58054,568.471008
,38.6698,-78.58057,568.113281
,38.66978,-78.58058,567.35675
,38.66976,-78.5806,566.948364
,38.66975,-78.58062,567.106812
,38.66973,-78.58063,566.186157
,38.66971,-78.58064,565.229675
,38.6697,-78.58066,565.237244
,38.66967,-78.58067,563.489014
,38.66965,-78.58068,562.390137
,38.66964,-78.58069,561.954956
,38.66961,-78.5807,560.245178
,38.66959,-78.58072,560.033386
,38.66958,-78.58074,560.629761
,38.66955,-78.58075,559.745605
,38.66953,-78.58078,560.400085
,38.66951,-78.5808,560.384888
,38.66949,-78.58082,560.285522
,38.66947,-78.58086,561.044983
,38.66945,-78.58088,560.712524
,38.66944,-78.5809,560.947632
,38.66941,-78.58093,560.161621
,38.66939,-78.58095,559.526123
,38.66937,-78.58098,559.200317
,38.66935,-78.58101,558.973206
,38.66933,-78.58104,558.755371
,38.66931,-78.58105,557.688843
,38.66933,-78.58091,553.879089
,38.66934,-78.58087,553.24884
,38.66936,-78.58083,553.11615
,38.66937,-78.58082,553.342529
,38.66938,-78.58079,552.794861
,38.66943,-78.5807,551.61499
,38.66945,-78.5806,552.812073
,38.66935,-78.58059,550.718262
,38.66929,-78.58068,546.852051
,38.66921,-78.58074,548.304565
,38.66913,-78.5808,548.269531
,38.66905,-78.58087,545.52655
,38.66898,-78.58093,544.487915
,38.66896,-78.58096,544.135925
,38.66895,-78.58098,544.055603
,38.66893,-78.58099,544.748169
,38.66891,-78.58101,545.265137
,38.66889,-78.58102,545.776794
,38.66887,-78.58105,545.861511
,38.66885,-78.58106,546.158081
,38.66883,-78.58109,545.877808
,38.66882,-78.5811,545.790588
,38.6688,-78.58113,545.204529
,38.66877,-78.58115,544.813416
,38.66876,-78.58118,543.752991
,38.66874,-78.58119,543.749817
,38.66872,-78.58122,543.34314
,38.6687,-78.58123,543.734253
,38.66868,-78.58125,543.773132
,38.66865,-78.58126,544.632446
,38.66862,-78.58127,545.442322
,38.6686,-78.5813,545.095093
,38.66858,-78.58133,544.657593
,38.66856,-78.58134,544.924744
,38.66852,-78.58137,544.937988
,38.66843,-78.58145,544.141479
,38.66836,-78.58152,543.765564
,38.6683,-78.58157,544.341125
,38.66828,-78.58159,544.3396
,38.66826,-78.58161,544.272644
,38.66824,-78.58162,544.539551
,38.66823,-78.58165,543.652344
,38.6682,-78.58168,543.269714
,38.66818,-78.58169,543.41864
,38.66816,-78.58171,543.160217
,38.66814,-78.58172,543.340271
,38.66811,-78.58172,544.245972
,38.6681,-78.58172,544.5495
,38.66806,-78.58173,545.35675
,38.66803,-78.58175,545.49353
,38.668,-78.58176,546.038696
,38.66798,-78.58177,546.286011
,38.66795,-78.58178,546.862915
,38.66785,-78.58184,547.038574
,38.66781,-78.58188,546.101868
,38.66778,-78.58189,546.340576
,38.66776,-78.5819,546.336426
,38.66774,-78.58191,546.325073
,38.66771,-78.58192,546.547119
,38.66769,-78.58192,547.022278
,38.66767,-78.58194,546.495789
,38.66765,-78.58195,546.462463
,38.66763,-78.58196,546.414673
,38.66761,-78.58197,546.373901
,38.66758,-78.58198,546.589478
,38.66755,-78.58198,547.292908
,38.66752,-78.582,547.110107
,38.6675,-78.58201,547.169678
,38.66748,-78.58202,547.244202
,38.66745,-78.58202,548.009949
,38.66742,-78.58202,548.775696
,38.66738,-78.58203,549.427063
,38.66735,-78.58203,550.031799
,38.66733,-78.58203,550.234314
,38.66731,-78.58204,550.084351
,38.66728,-78.58205,550.042114
,38.66725,-78.58205,550.35321
,38.66722,-78.58206,550.320618
,38.6672,-78.58206,550.530884
,38.66717,-78.58207,550.511536
,38.66715,-78.58207,550.723511
,38.66712,-78.58208,550.714478
,38.66709,-78.58208,551.037292
,38.66707,-78.58209,550.644531
,38.66704,-78.58211,549.600708
,38.66701,-78.58211,549.760559
,38.66699,-78.58212,549.312073
,38.66696,-78.58213,548.960693
,38.66694,-78.58214,548.575623
,38.66691,-78.58214,548.793762
,38.66689,-78.58215,548.453308
,38.66686,-78.58216,548.220886
,38.66684,-78.58216,548.392517
,38.66682,-78.58217,548.123169
,38.6668,-78.58217,548.261597
,38.66677,-78.58218,547.875854
,38.66675,-78.58218,547.904114
,38.66672,-78.58218,547.94635
,38.66666,-78.5822,547.316528
,38.66664,-78.5822,547.365601
,38.66662,-78.58219,547.749512
,38.66659,-78.58219,547.807434
,38.66657,-78.58218,548.157654
,38.66655,-78.58218,548.185913
,38.66653,-78.58218,548.213989
,38.66651,-78.58218,548.153137
,38.66649,-78.58217,548.368286
,38.66647,-78.58216,548.58374
,38.66645,-78.58215,548.801331
,38.66643,-78.58214,549.016724
,38.66641,-78.58214,548.944641
,38.66638,-78.58212,549.411133
,38.66636,-78.58211,549.628723
,38.66634,-78.58209,550.131409
,38.66632,-78.58208,550.342957
,38.6663,-78.58206,550.797974
,38.66627,-78.58205,550.930481
,38.66626,-78.58205,550.885559
,38.66624,-78.58204,550.979004
,38.66622,-78.58202,551.246338
,38.6662,-78.58201,551.261475
,38.66618,-78.58199,551.510681
,38.66616,-78.58198,551.511841
,38.66614,-78.58197,551.506775
,38.66612,-78.58198,551.026489
,38.66609,-78.58209,548.037476
,38.66602,-78.58217,544.245361
,38.66599,-78.58228,539.54126
,38.66596,-78.5823,538.734497
,38.66593,-78.58237,536.915222
,38.66592,-78.58241,535.822449
,38.66592,-78.58245,534.442932
,38.66591,-78.58248,533.65094
,38.6659,-78.58253,532.135132
,38.6659,-78.5826,529.670837
,38.66589,-78.58264,528.446106
,38.66588,-78.58269,527.004639
,38.66586,-78.58273,525.999512
,38.66584,-78.58274,525.949402
,38.66584,-78.58277,524.930969
,38.66578,-78.58284,523.163635
,38.66577,-78.58286,522.533813
,38.66576,-78.58288,521.886108
,38.66574,-78.5829,521.303589
,38.66572,-78.58292,520.72229
,38.6657,-78.58294,520.29071
,38.66568,-78.58298,519.359741
,38.66566,-78.58301,518.724304
,38.66564,-78.58303,518.360657
,38.66562,-78.58305,517.97467
,38.66556,-78.58316,515.081055
,38.66553,-78.58318,514.66156
,38.66551,-78.5832,514.096497
,38.66548,-78.5832,514.310364
,38.66546,-78.58322,513.598999
,38.66539,-78.58326,512.242737
,38.66537,-78.58328,511.420319
,38.66534,-78.58331,510.168945
,38.66532,-78.58333,509.324097
,38.6653,-78.58334,508.911316
,38.66528,-78.58336,508.04837
,38.66526,-78.58336,508.077515
,38.66524,-78.58338,507.195374
,38.66521,-78.5834,506.312134
,38.6652,-78.58341,505.862579
,38.66517,-78.58342,505.423981
,38.66515,-78.58343,504.972137
,38.66512,-78.58344,504.507507
,38.6651,-78.58344,504.507507
,38.66508,-78.58344,504.507507
,38.66506,-78.58345,504.04071
,38.66504,-78.58346,503.573883
,38.66502,-78.58347,503.103149
,38.665,-78.58348,502.692291
,38.66498,-78.58349,502.297302
,38.66495,-78.58349,502.297302
,38.66493,-78.58349,502.297302
,38.66491,-78.5835,501.899017
,38.66488,-78.58351,501.504028
,38.66485,-78.58353,500.678925
,38.66483,-78.58353,500.62204
,38.66481,-78.58353,500.564941
,38.66478,-78.58353,500.479401
,38.66475,-78.58353,500.39386
,38.66472,-78.58354,499.931793
,38.66469,-78.58354,499.850128
,38.66468,-78.58354,499.822754
,38.66465,-78.58355,499.373413
,38.66462,-78.58356,498.931793
,38.6646,-78.58356,498.88266
,38.66458,-78.58356,498.809784
,38.66455,-78.58358,497.786987
,38.66453,-78.58359,497.214752
,38.66451,-78.5836,496.628174
,38.66449,-78.5836,496.418457
,38.66447,-78.5836,496.207855
,38.66445,-78.58361,495.603699
,38.66443,-78.58362,494.990112
,38.66441,-78.58363,494.361877
,38.66439,-78.58363,494.135712
,38.66437,-78.58363,493.910461
,38.66435,-78.58364,493.264893
,38.66432,-78.58363,493.34549
,38.6643,-78.58363,493.131592
,38.66428,-78.58362,493.384247
,38.66425,-78.5836,493.986877
,38.66422,-78.5836,493.72113
,38.6642,-78.5836,493.544464
,38.66418,-78.58359,493.817932
,38.66407,-78.58358,493.319672
,38.66404,-78.58358,493.061707
,38.66402,-78.58358,492.928467
